00474|58|95|1988218|2003178|Miscellaneous Communication Equipment|
00474|66|25|1988218|2003178|Electrical and Electronic Properties Measuring and Testing Instruments|
00475|75|30|1984223|1984223||
00476|61|15|1974091|1994062||
00477|61|15|1974091|1994062||
00478|61|15|1974091|1974091||
00479|59|50|1974091|1974091||
00480|61|30|1974091|1974091||
00481|29|20|1993221|2003178|Engine Electrical System Components, Nonaircraft|
00481|29|25|1993221|2003178|Engine Electrical System Components, Aircraft Prime Moving|
00481|59|50|1993221|2003178|Coils and Transformers|
00482|61|15|1974091|1974091||
00484|61|15|1974091|1974091||
00485|11|15|1995156|2003266|Nuclear Warheads and Warhead Sections|
00485|11|35|1986360|2003178|Fuzing and Firing Devices, Nuclear Ordnance|
00485|11|90|1986360|2003178|Specialized Test and Handling Equipment, Nuclear Ordnance|
00485|59|95|2015096|2015096||
00485|61|50|1986360|2003266|Miscellaneous Electric Power and Distribution Equipment|
00486|61|45|1974091|1994062||
00487|59|05|1974091|1974091||
00488|59|85|1987023|1987023||
00489|66|25|1974091|1974091||
00490|66|25|1974091|1974091||
00491|66|25|1974091|1974091||
00492|99|99|1993099|1993099||
00493|58|05|1974091|1974091||
00494|66|25|1974091|1974091||
00495|58|41|1985179|1994062||
00496|66|60|1974091|1974091||
00497|58|45|1974091|1974091||
00498|66|60|1974091|1974091||
00499|66|60|1974091|1974091||
00500|58|25|1974091|2003178|Radio Navigation Equipment, Except Airborne|
00500|58|26|1974091|2003178|Radio Navigation Equipment, Airborne|
