G0497|38720|1988022|1991091|
G0498|00122|1988022|1991091|
G0499|61447|1988022|1991091|
G0500|41343|1988022|1988022|
G0502|39308|1988134|1991091|
G0503|39271|1988036|1991091|
G0504|39270|1988022|1991091|
G0505|39255|1988022|1991091|
G0506|39254|1988022|1991091|
G0508|39269|1988022|1991091|
G0510|11088|1988022|1991091|
G0511|38373|1988022|1991091|
G0512|36164|1988022|1991091|
G0513|37539|1988022|1991091|
G0514|19540|1988022|1991091|
G0515|38403|1988008|1991091|
G0516|38403|1988008|1991091|
G0517|16449|1990145|1991091|
G0517|16450|1990145|1991091|
G0518|00384|1988036|1991091|
G0519|11088|1988008|1991091|
G0520|00329|1988008|1991091|
G0521|00740|1988008|1991091|
G0522|03044|1988008|1991091|
G0523|00740|1988008|1991091|
G0524|39244|1988022|1991091|
G0525|11104|1988008|1991091|
G0526|39243|1988022|1991091|
G0527|39242|1988022|1991091|
G0528|39242|1988022|1991091|
G0529|16274|1988092|1991091|
G0530|16274|1988092|1991091|
G0531|16274|1988092|1988092|
G0532|10905|1988134|1991091|
G0533|10905|1988092|1991091|
G0534|61282|1988008|1991091|
G0539|60639|1988008|1991091|
G0540|05466|1988008|1991091|
G0542|24460|1988008|1988008|
G0542|37296|1988008|1988008|
G0543|16449|1989034|1991091|
G0543|16450|1989034|1991091|
G0543|16454|1989034|1991091|
G0543|62222|1989034|1991091|
G0544|06486|1988008|1991091|
G0545|16449|1988008|1991091|
G0546|60411|1988008|1991091|
G0548|08059|1988008|1991091|
G0550|60411|1989034|1991091|
G0551|60638|1988008|1991091|
G0552|28455|1988008|1991091|
G0554|00593|1988008|1991091|
G0556|05487|1988022|1991091|
G0557|17202|1988008|1991091|
G0558|08010|1988008|1991091|
G0559|03178|1988008|1991091|
G0560|38612|1988008|1991091|
G0562|00155|1988008|1991091|
G0565|06598|1987359|1991091|
G0566|39221|1988008|1991091|
G0567|39221|1988008|1991091|
G0568|66565|1988008|1988008|
G0570|37218|1988008|1991091|
G0571|39886|1988008|1988008|
G0572|02487|1988008|1991091|
G0577|21844|1988008|1991091|
G0578|05298|1988008|1991091|
G0579|61555|1988008|1991091|
G0580|06077|1988008|1991091|
G0582|60581|1988008|1991091|
G0583|26509|1988008|1991091|
G0584|07352|1988008|1991091|
G0584|18079|1988008|1991091|
G0584|21356|1988008|1991091|
G0584|28390|1988008|1991091|
G0585|26991|1988008|1991091|
G0586|39213|1988008|1991091|
G0587|41852|1989216|1991091|
G0588|39209|1988008|1991091|
G0590|38065|1988008|1991091|
G0591|15952|1988008|1991091|
G0592|19163|1988008|1991091|
G0593|19163|1988008|1991091|
G0594|19163|1988008|1991091|
G0595|11088|1988008|1988008|
G0595|19163|1988008|1988008|
G0595|21988|1988008|1988008|
G0596|11007|1988008|1991091|
G0597|36155|1988008|1991091|
G0598|36044|1988008|1991091|
G0599|36044|1988008|1991091|
G0600|36044|1988008|1991091|
G0601|36044|1988008|1991091|
G0602|19541|1988008|1991091|
G0603|38785|1987359|1991091|
G0604|17566|1987359|1991091|
G0605|37052|1987359|1991091|
G0608|39195|1987359|1991091|
G0609|39193|1987359|1991091|
G0610|39192|1987359|1991091|
G0611|61282|1987345|1991091|
G0612|61282|1987345|1991091|
G0613|02072|1987345|1991091|
G0614|02073|1987345|1991091|
G0615|38955|1988022|1988022|
G0615|61173|1988022|1988022|
G0616|39188|1987359|1991091|
G0617|45487|1990145|1991091|
G0618|45487|1990145|1991091|
G0619|32557|1990145|1991091|
G0620|32557|1990145|1991091|
G0621|67169|1987331|1987331|
G0622|32557|1990145|1991091|
G0623|32557|1990145|1991091|
G0624|45496|1990145|1991091|
G0625|45496|1990145|1991091|
G0626|45496|1990145|1991091|
G0627|45496|1990145|1991091|
G0628|45496|1990145|1991091|
G0629|45496|1990145|1991091|
G0630|45505|1987345|1987345|
G0631|45505|1987345|1987345|
G0632|45505|1987345|1987345|
G0633|00315|1987345|1991091|
G0634|66565|1987345|1987345|
G0635|32496|1987345|1991091|
G0636|00479|1987345|1991091|
G0637|00738|1987345|1991091|
G0638|00449|1987345|1991091|
